Sentence #,Tag,Word
664,O,went
664,O,to
664,O,village
664,O,last
664,O,night
664,O,for
664,O,my
664,O,birthday
664,O,.
665,O,we
665,O,picked
665,O,it
665,O,randomly
665,O,","
665,O,without
665,O,a
665,O,recommendation
665,O,from
665,O,someone
665,O,who
665,O,has
665,O,been
665,O,there
665,O,","
665,O,so
665,O,we
665,O,weren't
665,O,sure
665,O,what
665,O,to
665,O,expect
665,O,.
666,O,we
666,O,were
666,O,very
666,O,pleasantly
666,O,surprised
666,O,.
667,O,the
667,I,food
667,O,was
667,O,delicious
667,O,(
667,B,i
667,O,had
667,B,a
667,I,halibut
667,I,special
667,O,","
667,O,my
667,O,husband
667,O,had
667,B,steak
667,O,)
667,O,","
667,O,and
667,O,the
667,B,service
667,O,was
667,O,top-notch
667,O,.
668,O,when
668,O,my
668,O,dessert
668,O,came
668,O,","
668,O,there
668,O,was
668,B,a
668,O,candle
668,O,in
668,B,it
668,O,-
668,O,not
668,O,because
668,O,anyone
668,O,asked
668,O,for
668,O,one
668,O,-
668,O,but
668,O,because
668,O,the
668,B,waiter
668,O,must
668,O,have
668,O,seen
668,O,me
668,O,opening
668,O,my
668,O,birthday
668,O,card
668,O,and
668,O,gift
668,O,","
668,O,and
668,O,said
668,O,he
668,O,knew
668,O,it
668,O,was
668,O,a
668,O,special
668,O,occassion
668,O,of
668,O,some
668,O,sort
668,O,.
669,O,truly
669,O,the
669,O,mark
669,O,of
669,O,an
669,O,attentive
669,B,waiter
669,O,.
670,O,i
670,O,highly
670,O,recommend
670,O,the
670,B,restaurant
670,O,based
670,O,on
670,O,our
670,O,experience
670,O,last
670,O,night
670,O,.
671,O,we
671,O,ate
671,O,at
671,O,this
671,O,thai
671,O,place
671,O,following
671,O,the
671,O,reviews
671,O,but
671,O,very
671,O,unhappy
671,O,with
671,O,the
671,B,foods
671,O,.
672,O,we
672,O,thought
672,O,that
672,O,this
672,O,place
672,O,is
672,O,using
672,O,too
672,O,much
672,O,of
672,O,msg
672,O,cooking
672,O,in
672,O,the
672,B,foods
672,O,.
673,O,why
673,O,?
674,O,they
674,O,don't
674,O,concern
674,O,much
674,O,of
674,O,customer's
674,O,health
674,O,","
674,O,just
674,O,want
674,O,to
674,O,make
674,O,money
674,O,.
675,O,please
675,O,don't
675,O,fool
675,O,us
675,O,.
676,O,i
676,O,visit
676,O,new
676,O,green
676,O,bo
676,O,when
676,O,i
676,O,have
676,O,money
676,O,or
676,O,when
676,O,i
676,O,am
676,O,broke
676,O,.
677,B,i
677,O,recommend
677,O,the
677,B,jelly
677,I,fish
677,O,","
677,B,drunken
677,I,chicken
677,O,and
677,O,the
677,B,soupy
677,I,dumplings
677,O,","
677,O,certainly
677,O,the
677,B,stir
677,I,fry
677,I,blue
677,I,crab
677,O,.
678,O,the
678,I,food
678,O,is
678,O,so
678,O,cheap
678,O,and
678,O,the
678,B,waiters
678,O,are
678,O,nice
678,O,.
679,O,of
679,O,course
679,O,","
679,O,it
679,O,is
679,O,crowded
679,O,but
679,O,who
679,O,cares
679,O,.
680,O,authentic
680,O,shanghai
680,O,style
680,O,and
680,O,i
680,O,cannot
680,O,recommend
680,O,a
680,O,better
680,O,shanghai
680,O,place
680,O,in
680,O,new
680,O,york
680,O,.
681,O,have
681,O,frequented
681,O,'ino
681,O,for
681,O,several
681,O,years
681,O,and
681,O,the
681,B,food
681,O,remains
681,O,excellent
681,O,.
682,B,cheese
682,I,plate
682,O,is
682,B,a
682,O,varied
682,O,delight
682,O,and
682,O,great
682,O,bargain
682,B,at
682,O,$10
682,O,.
683,O,the
683,O,large
683,O,selection
683,O,of
683,B,bruschettas
683,O,","
683,B,paninis
683,O,","
683,B,tramezzinis
683,O,keep
683,O,the
683,O,palate
683,O,from
683,O,stagnating
683,O,.
684,O,(
684,O,the
684,B,asparagus
684,B,","
684,I,truffle
684,I,oil
684,O,","
684,B,parmesan
684,I,bruschetta
684,O,is
684,B,a
684,O,winner
684,O,!
684,O,)
685,B,wine
685,I,list
685,I,is
685,O,extensive
685,O,without
685,O,being
685,O,over-priced
685,O,.
686,O,be
686,O,sure
686,O,to
686,O,try
686,O,the
686,O,seasonal
686,O,","
686,O,and
686,O,always
686,O,delicious
686,O,","
686,B,specials
686,O,.
687,O,definitely
687,O,a
687,O,neighborhood
687,O,favorite
687,O,.
688,O,i
688,O,loved
688,O,this
688,B,place
688,O,!
688,O,!
689,O,i
689,O,almost
689,O,hesititate
689,O,to
689,O,write
689,B,a
689,O,review
689,O,because
689,O,the
689,B,atmosphere
689,O,was
689,O,so
689,O,great
689,O,and
689,O,i
689,O,would
689,O,hate
689,O,for
689,O,it
689,O,too
689,O,become
689,O,to
689,O,crowded
689,O,.
690,O,the
690,I,food
690,O,was
690,O,very
690,O,good
690,O,","
690,B,a
690,O,great
690,O,deal
690,O,","
690,O,and
690,O,the
690,B,place
690,O,its
690,O,self
690,O,was
690,O,great
690,O,.
691,O,the
691,I,wait
691,I,staff
691,O,is
691,O,very
691,O,freindly
691,O,","
691,O,they
691,O,make
691,B,it
691,O,feel
691,O,like
691,O,you're
691,O,eating
691,O,in
691,B,a
691,O,freindly
691,O,little
691,O,european
691,O,town
691,O,.
692,B,i
692,O,like
692,B,cafe
692,I,noir
692,O,dont
692,O,get
692,O,me
692,O,wrong
692,O,","
692,O,it
692,O,is
692,O,jsut
692,O,that
692,O,the
692,B,people
692,O,who
692,O,work
692,O,there
692,O,are
692,O,evil
692,O,and
692,O,incompetent
692,O,!
692,O,!
693,O,the
693,I,service
693,O,was
693,O,terrible
693,O,","
693,O,we
693,O,had
693,O,to
693,O,wait
693,O,for
693,O,everything
693,O,and
693,O,ask
693,O,several
693,O,of
693,O,different
693,O,people
693,O,for
693,O,the
693,O,same
693,O,thing
693,O,before
693,O,we
693,O,were
693,O,allowed
693,O,to
693,O,be
693,O,served
693,O,.
694,O,the
694,I,waitress
694,O,","
694,O,seems
694,O,to
694,O,be
694,O,more
694,O,concerned
694,O,of
694,O,looking
694,O,good
694,O,than
694,O,actually
694,O,waitressing
694,O,.
695,O,after
695,O,dinner
695,O,the
695,B,manager
695,O,grabbed
695,O,my
695,O,boyfriend
695,O,","
695,O,asked
695,O,him:
695,O,where
695,O,are
695,O,you
695,O,from
695,O,.
695,O,.
695,O,.
695,O,maybe
695,O,you
695,O,dont
695,O,know
695,O,how
695,O,things
695,O,work
695,O,in
695,O,america
695,O,.
695,O,.
695,O,.
695,O,and
695,O,in
695,O,the
695,O,end
695,O,stormed
695,O,away
695,O,almost
695,O,teareyed
695,O,yelling
695,O,that
695,O,tips
695,O,are
695,O,the
695,O,only
695,O,thing
695,O,they
695,O,survive
695,O,on
695,O,.
696,O,we
696,O,did
696,O,tip
696,O,","
696,B,i
696,O,guess
696,O,the
696,O,model/waitress
696,O,just
696,O,wanted
696,O,more
696,O,and
696,O,complained
696,O,to
696,O,the
696,O,manager
696,O,.
697,O,the
697,O,whole
697,O,set
697,O,up
697,O,is
697,O,truly
697,O,unprofessional
697,O,and
697,B,i
697,O,wish
697,B,cafe
697,I,noir
697,O,would
697,O,get
697,O,some
697,O,good
697,B,staff
697,O,","
697,O,because
697,O,despite
697,O,the
697,O,current
697,O,one
697,O,this
697,O,is
697,B,a
697,O,great
697,O,place
697,O,.
698,B,pizza
698,O,here
698,O,is
698,O,consistently
698,O,good
698,O,.
699,B,salads
699,O,are
699,B,a
699,O,delicious
699,O,way
699,O,to
699,O,begin
699,O,the
699,O,meal
699,O,.
700,O,you
700,O,should
700,O,pass
700,O,on
700,O,the
700,B,calamari
700,O,.
701,O,it
701,O,is
701,O,thick
701,O,and
701,O,slightly
701,O,soggy
701,O,.
702,B,decor
702,O,is
702,O,charming
702,O,.
703,B,service
703,O,is
703,O,average
703,O,.
704,O,what
704,I,a
704,O,great
704,B,place
704,O,.
705,O,i
705,O,came
705,O,into
705,O,the
705,O,city
705,O,to
705,O,try
705,O,out
705,O,this
705,O,restaurant
705,O,because
705,O,a
705,O,friend
705,O,had
705,O,recommended
705,O,it
705,O,to
705,O,my
705,O,husband
705,O,.
706,O,the
706,I,ambience
706,O,was
706,O,so
706,O,fun
706,O,","
706,O,and
706,O,the
706,O,prices
706,O,were
706,O,great
706,O,","
706,O,on
706,O,top
706,O,of
706,O,the
706,O,fact
706,O,that
706,O,the
706,B,food
706,O,was
706,O,really
706,O,tasty
706,O,.
707,O,i
707,O,wasn't
707,O,thrilled
707,O,to
707,O,have
707,O,to
707,O,wait
707,O,on
707,O,line
707,O,for
707,O,thirty
707,O,minutes
707,O,","
707,O,but
707,O,i
707,O,guess
707,O,that's
707,O,the
707,O,price
707,O,you
707,O,pay
707,O,for
707,O,a
707,O,popular
707,O,place
707,O,.
708,B,i
708,O,would
708,O,definitely
708,O,recommend
708,O,sea
708,O,if
708,O,you
708,O,like
708,B,thai
708,I,cuisine
708,O,!
709,B,i
709,O,was
709,O,here
709,O,a
709,O,few
709,O,weeks
709,O,back
709,O,and
709,O,we
709,O,had
709,O,the
709,O,worst
709,B,customer
709,I,service
709,O,experience
709,O,at
709,O,a
709,O,restaurant
709,O,ever
709,O,.
710,B,a
710,I,gentleman
710,O,","
710,O,maybe
710,O,the
710,O,manager
710,O,","
710,O,came
710,O,to
710,O,our
710,O,table
710,O,","
710,O,and
710,O,without
710,O,so
710,O,much
710,O,as
710,O,a
710,O,smile
710,O,or
710,O,greeting
710,O,asked
710,O,for
710,O,our
710,O,order
710,O,.
711,O,when
711,O,asked
711,O,about
711,O,how
711,O,a
711,O,certain
711,O,dish
711,O,was
711,O,prepared
711,O,in
711,O,comparison
711,O,to
711,O,a
711,O,similar
711,O,at
711,O,other
711,O,thai
711,O,restaurants
711,O,","
711,O,he
711,O,replied
711,O,this
711,O,is
711,O,not
711,O,mcdonald's
711,O,","
711,O,every
711,O,place
711,O,makes
711,O,things
711,O,differently
712,O,while
712,O,it
712,O,is
712,O,understandable
712,O,that
712,O,every
712,O,place
712,O,is
712,O,indeed
712,O,different
712,O,","
712,O,there
712,O,was
712,O,not
712,O,a
712,O,need
712,O,to
712,O,be
712,O,uncourteous
712,O,to
712,O,customers
712,O,and
712,O,downright
712,O,rude
712,O,.
713,O,the
713,O,service
713,O,was
713,O,poor
713,O,","
713,O,restaurant
713,O,poorly
713,O,lit
713,O,","
713,O,staff
713,O,not
713,O,very
713,O,attentive
713,O,and
713,O,i
713,O,would
713,O,have
713,O,rather
713,O,eaten
713,O,at
713,O,a
713,O,mcdonald's
713,O,than
713,O,this
713,O,joint
713,O,.
714,O,never
714,O,again
714,O,!
715,O,i
715,O,absolutely
715,O,loved
715,O,this
715,B,place
715,O,.
716,O,my
716,O,friends
716,O,spoke
716,O,so
716,O,much
716,O,about
716,O,it
716,O,for
716,O,months
716,O,","
716,O,i
716,O,finally
716,O,made
716,O,the
716,O,time
716,O,to
716,O,come
716,O,down
716,O,ear
716,O,and
716,O,dine
716,O,in
716,O,.
717,O,excellent
717,I,atmosphere
717,O,","
717,O,delicious
717,B,dishes
717,O,good
717,O,and
717,O,friendly
717,B,service
717,O,.
718,O,this
718,O,is
718,O,can
718,O,became
718,O,on
718,O,e
718,O,of
718,O,the
718,O,ny
718,O,italian
718,O,food
718,O,fare
718,O,institutions
718,O,.
719,O,i
719,O,think
719,O,that
719,O,it
719,O,is
719,O,absolutely
719,O,brilliant
719,O,and
719,O,well
719,O,runned
719,O,business
719,O,operation
719,O,.
720,O,the
720,I,wine
720,I,list
720,I,is
720,O,also
720,O,really
720,O,nice
720,O,.
721,O,a
721,O,friend
721,O,from
721,O,seattle
721,O,and
721,O,i
721,O,went
721,O,on
721,O,a
721,O,thursday
721,O,night
721,O,around
721,O,8:30
721,O,.
722,O,everything
722,O,was
722,O,wonderful;
722,O,food
722,O,","
722,O,drinks
722,O,","
722,O,staff
722,O,","
722,O,mileau
722,O,.
723,O,i
723,O,would
723,O,highly
723,O,recommend
723,O,this
723,B,place
723,O,!
724,B,i
724,O,have
724,O,been
724,O,to
724,B,casimir
724,O,over
724,O,5
724,O,times
724,O,and
724,O,i
724,O,have
724,O,always
724,O,had
724,B,a
724,O,great
724,O,time
724,O,there
724,O,.
725,O,the
725,I,food
725,O,is
725,O,great
725,O,and
725,O,reasonably
725,O,priced
725,O,.
726,O,i
726,O,have
726,O,tried
726,O,to
726,O,make
726,O,reservations
726,O,","
726,O,but
726,O,both
726,O,times
726,O,","
726,O,the
726,B,hostess
726,O,didn't
726,O,have
726,O,my
726,O,name
726,O,.
727,O,if
727,O,the
727,O,weather
727,O,is
727,O,nice
727,O,","
727,O,try
727,O,to
727,O,snag
727,O,an
727,B,outside
727,I,table
727,O,.
728,O,the
728,I,staff
728,O,has
728,O,been
728,O,nice
728,O,","
728,O,but
728,O,they
728,O,seemed
728,O,really
728,O,stressed
728,O,and
728,O,the
728,B,unisex
728,I,bathroom
728,O,needs
728,O,to
728,O,be
728,O,cleaned
728,O,more
728,O,often
728,O,.
729,O,my
729,O,boyfriend
729,O,and
729,O,i
729,O,went
729,O,there
729,O,to
729,O,celebrate
729,O,my
729,O,birthday
729,O,the
729,O,other
729,O,night
729,O,and
729,O,all
729,O,i
729,O,can
729,O,say
729,O,is
729,O,that
729,O,it
729,O,was
729,O,magnificent
729,O,.
730,O,from
730,O,the
730,O,spectacular
730,B,caviar
730,O,to
730,O,the
730,O,hospitable
730,B,waitstaff
730,O,","
730,B,i
730,O,felt
730,O,like
730,O,royalty
730,O,and
730,O,enjoyed
730,O,every
730,O,second
730,O,of
730,B,it
730,O,.
731,O,considering
731,O,we
731,O,were
731,O,the
731,O,last
731,O,patrons
731,O,there
731,O,and
731,B,it
731,O,was
731,O,after
731,O,the
731,O,closing
731,O,time
731,O,","
731,O,the
731,B,waitstaff
731,O,did
731,O,not
731,O,rush
731,O,us
731,O,at
731,O,all
731,O,and
731,O,made
731,O,us
731,O,feel
731,O,comfortable
731,O,and
731,O,relaxed
731,O,.
732,B,i
732,O,highly
732,O,recommend
732,B,caviar
732,O,russe
732,O,to
732,O,anyone
732,O,who
732,O,wants
732,O,delicious
732,O,top
732,O,grade
732,O,caviar
732,O,and
732,O,fantastic
732,B,service
732,O,.
733,O,nice
733,O,family
733,O,owned
733,O,traditional
733,B,restaurant
733,O,.
734,O,fresh
734,I,ingredients
734,O,and
734,O,everything
734,O,is
734,O,made
734,O,to
734,O,order
734,O,.
735,O,i
735,O,was
735,O,pleasantly
735,O,surprised
735,O,to
735,O,find
735,O,this
735,O,gem
735,O,in
735,O,hoboken
735,O,.
736,O,friendly
736,I,staff
736,O,that
736,O,actually
736,O,lets
736,O,you
736,O,enjoy
736,O,your
736,O,meal
736,O,and
736,O,the
736,O,company
736,O,you're
736,O,with
736,O,.
737,O,my
737,O,friends
737,O,and
737,O,i
737,O,were
737,O,on
737,O,vacation
737,O,in
737,O,ny
737,O,and
737,O,was
737,O,referred
737,O,to
737,O,chance
737,O,by
737,O,a
737,O,friend
737,O,.
738,B,i
738,O,found
738,O,the
738,B,food
738,O,to
738,O,be
738,O,outstanding
738,O,","
738,O,particulary
738,O,the
738,B,salmon
738,I,dish
738,O,i
738,O,had
738,O,.
739,B,i
739,O,also
739,O,ordered
739,O,the
739,B,change
739,I,mojito
739,O,","
739,O,which
739,O,was
739,O,out
739,O,of
739,O,this
739,O,world
739,O,.
740,O,my
740,O,friends
740,O,settled
740,O,for
740,O,rice
740,O,dishes
740,O,","
740,O,but
740,O,we
740,O,came
740,O,back
740,O,the
740,O,following
740,O,day
740,O,to
740,O,try
740,O,the
740,B,dim
740,I,sum
740,O,","
740,O,which
740,O,was
740,O,good
740,O,.
740,O,.
740,O,.
740,O,not
740,O,outstanding
740,O,","
740,O,but
740,O,good
740,O,.
741,O,we
741,O,ate
741,O,out
741,O,in
741,O,the
741,B,back
741,I,patio
741,O,","
741,O,which
741,O,is
741,O,worth
741,O,it
741,O,as
741,O,it's
741,O,cool
741,O,and
741,O,the
741,B,music
741,O,is
741,O,hear
741,O,well
741,O,there
741,O,.
742,O,overall
742,O,","
742,O,excellent
742,B,restaurant
742,O,!
743,O,i
743,O,went
743,O,to
743,O,utsav
743,O,about
743,O,a
743,O,yr
743,O,ago
743,O,with
743,O,my
743,O,family
743,O,.
744,O,the
744,I,food
744,O,was
744,O,good
744,O,.
745,O,the
745,I,place
745,O,was
745,O,nice
745,O,and
745,O,calm
745,O,.
746,O,but
746,O,the
746,B,service
746,O,was
746,O,a
746,O,bit
746,O,slow
746,O,.
747,O,i
747,O,work
747,O,around
747,O,the
747,O,corner
747,O,and
747,O,tried
747,O,it
747,O,with
747,O,a
747,O,colleague
747,O,for
747,O,the
747,O,first
747,O,time
747,O,.
748,O,the
748,I,buffet
748,O,had
748,O,a
748,O,nice
748,O,selection
748,O,.
749,O,the
749,I,food
749,O,was
749,O,average
749,O,or
749,O,above
749,O,including
749,O,some
749,O,surprising
749,O,tasty
749,B,dishes
749,O,.
750,B,service
750,O,was
750,O,also
750,O,very
750,O,good
750,O,.
751,O,i
751,O,would
751,O,go
751,O,back
751,O,.
752,B,i
752,O,got
752,O,an
752,O,excellent
752,O,piece
752,O,of
752,B,cheesecake
752,O,and
752,O,we
752,O,had
752,O,several
752,O,other
752,O,nice
752,B,pastries
752,O,.
753,O,i
753,O,would
753,O,recommend
753,O,roxy's
753,O,for
753,O,that
753,O,","
753,O,but
753,O,not
753,O,for
753,O,their
753,B,food
753,O,.
754,O,my
754,O,son
754,O,and
754,O,his
754,O,girlfriend
754,O,both
754,O,wanted
754,B,cheeseburgers
754,O,and
754,O,they
754,O,were
754,O,huge
754,O,!
755,O,but
755,O,","
755,O,they
755,O,were
755,O,too
755,O,big
755,O,for
755,O,the
755,O,bun
755,O,.
756,O,consequently
756,O,","
756,O,their
756,B,burgers
756,O,fell
756,O,apart
756,O,in
756,O,their
756,O,hands
756,O,and
756,O,made
756,O,such
756,O,a
756,O,mess
756,O,that
756,O,they
756,O,did'nt
756,O,feel
756,O,like
756,O,finishing
756,O,them
756,O,.
757,O,also
757,O,they
757,O,were
757,O,$15
757,O,each
757,O,!
758,B,i
758,O,had
758,B,a
758,O,huge
758,B,pastrami
758,I,sandwich
758,I,on
758,O,a
758,B,roll
758,O,.
759,O,it
759,O,was
759,O,$14
759,O,not
759,O,really
759,O,bad
759,O,for
759,O,a
759,O,pound
759,O,of
759,O,pastrami-but
759,O,it
759,O,didn't
759,O,have
759,O,much
759,O,taste-i've
759,O,had
759,O,better
759,O,for
759,O,less
759,O,elsewhere
759,O,!
760,O,this
760,I,place
760,O,is
760,O,really
760,O,trendi
760,O,but
760,O,they
760,O,have
760,O,forgotten
760,O,about
760,O,the
760,O,most
760,O,important
760,O,part
760,O,of
760,B,a
760,O,restaurant
760,O,","
760,O,the
760,B,food
760,O,.
761,O,the
761,O,last
761,O,two
761,O,times
761,B,i
761,O,ordered
761,O,from
761,O,here
761,O,my
761,B,food
761,O,was
761,O,soo
761,O,spicy
761,O,that
761,O,i
761,O,could
761,O,barely
761,O,eat
761,O,it
761,O,","
761,O,and
761,O,the
761,B,spice
761,O,took
761,O,away
761,O,from
761,O,the
761,O,flavor
761,O,of
761,O,the
761,O,dish
761,O,.
762,O,and
762,O,the
762,B,tom
762,I,kha
762,I,soup
762,O,was
762,O,pathetic
762,O,.
763,O,if
763,O,you
763,O,want
763,O,good
763,O,authentic
763,B,thai
763,O,this
763,O,place
763,O,is
763,O,not
763,O,the
763,O,place
763,O,to
763,O,go
763,O,.
764,O,we
764,O,went
764,O,here
764,O,for
764,O,lunch
764,O,a
764,O,couple
764,O,of
764,O,weeks
764,O,ago
764,O,on
764,O,a
764,O,saturday
764,O,","
764,O,and
764,O,i
764,O,was
764,O,thoroughly
764,O,impressed
764,O,with
764,O,the
764,B,food
764,O,.
765,O,the
765,I,pesto
765,B,pizza
765,O,was
765,O,excellent
765,O,","
765,O,thin-crust
765,O,pizza
765,O,with
765,B,a
765,O,nice
765,O,amount
765,O,of
765,B,spicy
765,I,italian
765,I,cheese
765,O,that
765,O,i'd
765,O,never
765,O,heard
765,O,of
765,O,before
765,O,.
766,O,conveniently
766,O,located
766,O,too
766,O,","
766,O,being
766,O,right
766,O,on
766,O,bedford
766,O,ave
766,O,.
767,O,the
767,I,back
767,B,garden
767,I,sitting
767,I,area
767,O,is
767,O,very
767,O,pleasant
767,O,","
767,O,where
767,O,you
767,O,can
767,O,see
767,O,their
767,O,personal
767,O,herb
767,O,garden
767,O,.
768,O,i
768,O,will
768,O,definetly
768,O,be
768,O,going
768,O,back
768,O,.
769,O,we
769,O,had
769,O,the
769,B,lobster
769,I,sandwich
769,I,and
769,O,it
769,O,was
769,O,fantastic
769,O,.
770,O,my
770,O,husband
770,O,said
770,O,he
770,O,could've
770,O,eaten
770,O,several
770,O,more
770,O,","
770,O,the
770,O,portion
770,O,was
770,O,fine
770,O,for
770,O,me
770,O,he
770,O,even
770,O,exclaimed
770,O,that
770,O,the
770,O,french
770,O,fries
770,O,were
770,O,the
770,O,best
770,O,he
770,O,has
770,O,had
770,O,.
771,O,we
771,O,had
771,O,the
771,B,scallops
771,O,as
771,O,an
771,O,appetizer
771,O,and
771,O,they
771,O,were
771,O,delicious
771,O,and
771,O,the
771,B,sauce
771,O,was
771,O,wonderful
771,O,.
772,O,i
772,O,recommend
772,O,getting
772,O,a
772,O,reservation
772,O,even
772,O,though
772,O,we
772,O,saw
772,O,people
772,O,seated
772,O,without
772,O,one
772,O,.
773,O,we
773,O,waited
773,O,at
773,O,the
773,O,bar
773,O,and
773,O,had
773,B,martinis
773,O,that
773,O,were
773,O,just
773,O,right
773,O,.
774,O,we
774,O,will
774,O,be
774,O,back
774,O,.
775,O,love
775,O,the
775,B,food
775,O,.
776,O,it's
776,O,the
776,O,only
776,O,place
776,O,you
776,O,can
776,O,get
776,O,yummy
776,O,authentic
776,B,japanese
776,I,comfort
776,I,food
776,O,.
777,O,it
777,O,helps
777,O,if
777,O,you
777,O,know
777,O,what
777,O,to
777,O,order
777,O,.
778,O,and
778,O,you
778,O,can't
778,O,beat
778,O,the
778,O,prices
778,O,.
779,O,highly
779,O,recommended
779,O,.
780,O,i've
780,O,lived
780,O,in
780,O,ny
780,O,for
780,O,5
780,O,years
780,O,and
780,O,this
780,B,place
780,O,has
780,O,it
780,O,all
780,O,.
781,O,great
781,I,food
781,O,","
781,O,good
781,O,size
781,B,menu
781,O,","
781,O,great
781,B,service
781,O,and
781,O,an
781,O,unpretensious
781,B,setting
781,O,.
782,O,the
782,I,dishes
782,O,offered
782,O,were
782,O,unique
782,O,","
782,O,very
782,O,tasty
782,O,and
782,O,fresh
782,O,from
782,O,the
782,B,lamb
782,I,sausages
782,O,","
782,B,sardines
782,I,with
782,I,biscuits
782,O,","
782,B,large
782,I,whole
782,I,shrimp
782,O,to
782,O,the
782,O,amazing
782,B,pistachio
782,I,ice
782,I,cream
782,O,(
782,O,the
782,O,best
782,O,and
782,O,freshest
782,O,i've
782,O,ever
782,O,had
782,O,)
782,O,.
783,O,i'm
783,O,glad
783,O,i
783,O,was
783,O,introduced
783,O,to
783,O,this
783,B,place
783,O,and
783,O,this
783,O,is
783,B,a
783,O,rare
783,O,gem
783,O,in
783,O,ny
783,O,.
784,O,we
784,O,have
784,O,tried
784,O,every
784,O,thai
784,O,restaurant
784,O,between
784,O,atlantic
784,O,avenue
784,O,and
784,O,4th
784,O,streets
784,O,","
784,O,and
784,O,joya
784,O,is
784,O,the
784,O,best
784,O,.
785,O,the
785,O,freshest
785,O,","
785,O,best
785,O,variety
785,O,","
785,O,and
785,O,the
785,O,fastest
785,O,delivery
785,O,.
786,O,also
786,O,very
786,O,inexpensive
786,O,.
787,O,a
787,O,great
787,O,choice
787,O,at
787,O,any
787,O,cost
787,O,and
787,O,a
787,O,great
787,O,deal
787,O,.
788,O,the
788,I,service
788,O,was
788,O,excellent
788,O,and
788,O,the
788,B,food
788,O,was
788,O,delicious
788,O,.
789,O,we
789,O,are
789,O,very
789,O,particular
789,O,about
789,B,sushi
789,O,and
789,O,were
789,O,both
789,O,please
789,O,with
789,O,every
789,O,choice
789,O,which
789,O,included:
789,B,ceviche
789,I,mix
789,I,(
789,I,special
789,I,)
789,O,","
789,B,crab
789,I,dumplings
789,O,","
789,B,assorted
789,I,sashimi
789,O,","
789,O,sushi
789,O,and
789,B,rolls
789,O,","
789,O,two
789,O,types
789,O,of
789,B,sake
789,O,","
789,O,and
789,O,the
789,B,banana
789,I,tempura
789,O,.
790,O,overall
790,O,the
790,O,restaurant
790,O,is
790,O,more
790,O,expensive
790,O,than
790,O,our
790,O,other
790,O,sushi
790,O,favorites
790,O,","
790,O,but
790,O,everything
790,O,was
790,O,delicious
790,O,.
791,O,definitely
791,O,a
791,O,great
791,B,spot
791,O,for
791,O,a
791,O,nice
791,O,occasion
791,O,or
791,O,date
791,O,.
792,O,average
792,O,to
792,O,good
792,B,thai
792,I,food
792,O,","
792,O,but
792,O,terrible
792,B,delivery
792,O,.
793,O,i've
793,O,waited
